#   lamda     c0    c1      c2
 608.6785    4.8991E-01    0.0000E+00    0.0000E+00
 608.6885    4.9003E-01    0.0000E+00    0.0000E+00
 608.6985    4.9026E-01    0.0000E+00    0.0000E+00
 608.7085    4.9027E-01    0.0000E+00    0.0000E+00
 608.7185    4.9025E-01    0.0000E+00    0.0000E+00
 608.7285    4.8957E-01    0.0000E+00    0.0000E+00
 608.7385    4.8973E-01    0.0000E+00    0.0000E+00
 608.7485    4.9081E-01    0.0000E+00    0.0000E+00
 608.7585    4.9074E-01    0.0000E+00    0.0000E+00
 608.7685    4.9073E-01    0.0000E+00    0.0000E+00
 608.7785    4.9018E-01    0.0000E+00    0.0000E+00
 608.7885    4.9014E-01    0.0000E+00    0.0000E+00
 608.7985    4.8994E-01    0.0000E+00    0.0000E+00
 608.8085    4.8967E-01    0.0000E+00    0.0000E+00
 608.8185    4.8989E-01    0.0000E+00    0.0000E+00
 608.8285    4.9032E-01    0.0000E+00    0.0000E+00
 608.8385    4.9013E-01    0.0000E+00    0.0000E+00
 608.8485    4.8941E-01    0.0000E+00    0.0000E+00
 608.8585    4.8940E-01    0.0000E+00    0.0000E+00
 608.8685    4.8939E-01    0.0000E+00    0.0000E+00
 608.8785    4.9000E-01    0.0000E+00    0.0000E+00
 608.8885    4.8996E-01    0.0000E+00    0.0000E+00
 608.8985    4.8953E-01    0.0000E+00    0.0000E+00
 608.9085    4.8857E-01    0.0000E+00    0.0000E+00
 608.9185    4.8815E-01    0.0000E+00    0.0000E+00
 608.9285    4.8751E-01    0.0000E+00    0.0000E+00
 608.9385    4.8794E-01    0.0000E+00    0.0000E+00
 608.9485    4.8803E-01    0.0000E+00    0.0000E+00
 608.9586    4.8960E-01    0.0000E+00    0.0000E+00
 608.9686    4.8948E-01    0.0000E+00    0.0000E+00
 608.9786    4.8844E-01    0.0000E+00    0.0000E+00
 608.9886    4.8785E-01    0.0000E+00    0.0000E+00
 608.9986    4.8774E-01    0.0000E+00    0.0000E+00
 609.0086    4.8736E-01    0.0000E+00    0.0000E+00
 609.0186    4.8692E-01    0.0000E+00    0.0000E+00
 609.0286    4.8701E-01    0.0000E+00    0.0000E+00
 609.0386    4.8737E-01    0.0000E+00    0.0000E+00
 609.0486    4.8683E-01    0.0000E+00    0.0000E+00
 609.0586    4.8697E-01    0.0000E+00    0.0000E+00
 609.0686    4.8704E-01    0.0000E+00    0.0000E+00
 609.0786    4.8778E-01    0.0000E+00    0.0000E+00
 609.0886    4.8822E-01    0.0000E+00    0.0000E+00
 609.0986    4.8784E-01    0.0000E+00    0.0000E+00
 609.1086    4.8832E-01    0.0000E+00    0.0000E+00
 609.1186    4.8814E-01    0.0000E+00    0.0000E+00
 609.1286    4.8811E-01    0.0000E+00    0.0000E+00
 609.1386    4.8799E-01    0.0000E+00    0.0000E+00
 609.1486    4.8682E-01    0.0000E+00    0.0000E+00
 609.1586    4.8651E-01    0.0000E+00    0.0000E+00
 609.1686    4.8582E-01    0.0000E+00    0.0000E+00
 609.1786    4.8523E-01    0.0000E+00    0.0000E+00
 609.1886    4.8542E-01    0.0000E+00    0.0000E+00
 609.1986    4.8605E-01    0.0000E+00    0.0000E+00
 609.2086    4.8653E-01    0.0000E+00    0.0000E+00
 609.2186    4.8579E-01    0.0000E+00    0.0000E+00
 609.2286    4.8512E-01    0.0000E+00    0.0000E+00
 609.2386    4.8456E-01    0.0000E+00    0.0000E+00
 609.2486    4.8437E-01    0.0000E+00    0.0000E+00
 609.2586    4.8472E-01    0.0000E+00    0.0000E+00
 609.2686    4.8531E-01    0.0000E+00    0.0000E+00
 609.2786    4.8622E-01    0.0000E+00    0.0000E+00
 609.2886    4.8537E-01    0.0000E+00    0.0000E+00
 609.2986    4.8496E-01    0.0000E+00    0.0000E+00
 609.3086    4.8476E-01    0.0000E+00    0.0000E+00
 609.3186    4.8453E-01    0.0000E+00    0.0000E+00
 609.3287    4.8473E-01    0.0000E+00    0.0000E+00
 609.3387    4.8559E-01    0.0000E+00    0.0000E+00
 609.3487    4.8638E-01    0.0000E+00    0.0000E+00
 609.3587    4.8657E-01    0.0000E+00    0.0000E+00
 609.3687    4.8592E-01    0.0000E+00    0.0000E+00
 609.3787    4.8629E-01    0.0000E+00    0.0000E+00
 609.3887    4.8522E-01    0.0000E+00    0.0000E+00
 609.3987    4.8432E-01    0.0000E+00    0.0000E+00
 609.4087    4.8441E-01    0.0000E+00    0.0000E+00
 609.4187    4.8482E-01    0.0000E+00    0.0000E+00
 609.4287    4.8575E-01    0.0000E+00    0.0000E+00
 609.4387    4.8548E-01    0.0000E+00    0.0000E+00
 609.4487    4.8517E-01    0.0000E+00    0.0000E+00
 609.4587    4.8473E-01    0.0000E+00    0.0000E+00
 609.4687    4.8238E-01    0.0000E+00    0.0000E+00
 609.4787    4.8165E-01    0.0000E+00    0.0000E+00
 609.4887    4.8124E-01    0.0000E+00    0.0000E+00
 609.4987    4.8091E-01    0.0000E+00    0.0000E+00
 609.5087    4.8148E-01    0.0000E+00    0.0000E+00
 609.5187    4.8188E-01    0.0000E+00    0.0000E+00
 609.5287    4.8279E-01    0.0000E+00    0.0000E+00
 609.5387    4.8296E-01    0.0000E+00    0.0000E+00
 609.5487    4.8297E-01    0.0000E+00    0.0000E+00
 609.5587    4.8411E-01    0.0000E+00    0.0000E+00
 609.5687    4.8438E-01    0.0000E+00    0.0000E+00
 609.5787    4.8464E-01    0.0000E+00    0.0000E+00
 609.5887    4.8378E-01    0.0000E+00    0.0000E+00
 609.5987    4.8441E-01    0.0000E+00    0.0000E+00
 609.6087    4.8493E-01    0.0000E+00    0.0000E+00
 609.6187    4.8419E-01    0.0000E+00    0.0000E+00
 609.6287    4.8422E-01    0.0000E+00    0.0000E+00
 609.6387    4.8342E-01    0.0000E+00    0.0000E+00
 609.6487    4.8281E-01    0.0000E+00    0.0000E+00
 609.6587    4.8237E-01    0.0000E+00    0.0000E+00
 609.6687    4.8113E-01    0.0000E+00    0.0000E+00
 609.6787    4.8189E-01    0.0000E+00    0.0000E+00
 609.6887    4.8217E-01    0.0000E+00    0.0000E+00
 609.6988    4.8234E-01    0.0000E+00    0.0000E+00
 609.7088    4.8275E-01    0.0000E+00    0.0000E+00
 609.7188    4.8243E-01    0.0000E+00    0.0000E+00
 609.7288    4.8262E-01    0.0000E+00    0.0000E+00
 609.7388    4.8310E-01    0.0000E+00    0.0000E+00
 609.7488    4.8195E-01    0.0000E+00    0.0000E+00
 609.7588    4.8151E-01    0.0000E+00    0.0000E+00
 609.7688    4.8102E-01    0.0000E+00    0.0000E+00
 609.7788    4.8036E-01    0.0000E+00    0.0000E+00
 609.7888    4.8010E-01    0.0000E+00    0.0000E+00
 609.7988    4.8036E-01    0.0000E+00    0.0000E+00
 609.8088    4.8081E-01    0.0000E+00    0.0000E+00
 609.8188    4.8157E-01    0.0000E+00    0.0000E+00
 609.8288    4.8046E-01    0.0000E+00    0.0000E+00
 609.8388    4.7993E-01    0.0000E+00    0.0000E+00
 609.8488    4.7942E-01    0.0000E+00    0.0000E+00
 609.8588    4.7867E-01    0.0000E+00    0.0000E+00
 609.8688    4.7887E-01    0.0000E+00    0.0000E+00
 609.8788    4.7917E-01    0.0000E+00    0.0000E+00
 609.8888    4.8003E-01    0.0000E+00    0.0000E+00
 609.8988    4.8102E-01    0.0000E+00    0.0000E+00
 609.9088    4.8118E-01    0.0000E+00    0.0000E+00
 609.9188    4.8100E-01    0.0000E+00    0.0000E+00
 609.9288    4.8086E-01    0.0000E+00    0.0000E+00
 609.9388    4.8070E-01    0.0000E+00    0.0000E+00
 609.9488    4.7998E-01    0.0000E+00    0.0000E+00
 609.9588    4.7968E-01    0.0000E+00    0.0000E+00
 609.9688    4.7965E-01    0.0000E+00    0.0000E+00
 609.9788    4.8000E-01    0.0000E+00    0.0000E+00
 609.9888    4.8008E-01    0.0000E+00    0.0000E+00
 609.9988    4.7995E-01    0.0000E+00    0.0000E+00
 610.0088    4.7957E-01    0.0000E+00    0.0000E+00
 610.0188    4.7953E-01    0.0000E+00    0.0000E+00
 610.0288    4.7987E-01    0.0000E+00    0.0000E+00
 610.0388    4.7992E-01    0.0000E+00    0.0000E+00
 610.0488    4.8020E-01    0.0000E+00    0.0000E+00
 610.0588    4.8012E-01    0.0000E+00    0.0000E+00
 610.0688    4.7992E-01    0.0000E+00    0.0000E+00
 610.0789    4.7969E-01    0.0000E+00    0.0000E+00
 610.0889    4.7871E-01    0.0000E+00    0.0000E+00
 610.0989    4.7934E-01    0.0000E+00    0.0000E+00
 610.1089    4.7934E-01    0.0000E+00    0.0000E+00
 610.1189    4.7943E-01    0.0000E+00    0.0000E+00
 610.1289    4.7997E-01    0.0000E+00    0.0000E+00
 610.1389    4.8009E-01    0.0000E+00    0.0000E+00
 610.1489    4.8039E-01    0.0000E+00    0.0000E+00
 610.1589    4.7968E-01    0.0000E+00    0.0000E+00
 610.1689    4.7953E-01    0.0000E+00    0.0000E+00
 610.1789    4.7942E-01    0.0000E+00    0.0000E+00
 610.1889    4.7816E-01    0.0000E+00    0.0000E+00
 610.1989    4.7778E-01    0.0000E+00    0.0000E+00
 610.2089    4.7717E-01    0.0000E+00    0.0000E+00
 610.2189    4.7734E-01    0.0000E+00    0.0000E+00
 610.2289    4.7646E-01    0.0000E+00    0.0000E+00
 610.2389    4.7606E-01    0.0000E+00    0.0000E+00
 610.2489    4.7693E-01    0.0000E+00    0.0000E+00
 610.2589    4.7671E-01    0.0000E+00    0.0000E+00
 610.2689    4.7627E-01    0.0000E+00    0.0000E+00
 610.2789    4.7609E-01    0.0000E+00    0.0000E+00
 610.2889    4.7589E-01    0.0000E+00    0.0000E+00
 610.2989    4.7608E-01    0.0000E+00    0.0000E+00
 610.3089    4.7588E-01    0.0000E+00    0.0000E+00
 610.3189    4.7658E-01    0.0000E+00    0.0000E+00
 610.3289    4.7688E-01    0.0000E+00    0.0000E+00
 610.3389    4.7693E-01    0.0000E+00    0.0000E+00
 610.3489    4.7723E-01    0.0000E+00    0.0000E+00
 610.3589    4.7641E-01    0.0000E+00    0.0000E+00
 610.3689    4.7617E-01    0.0000E+00    0.0000E+00
 610.3789    4.7585E-01    0.0000E+00    0.0000E+00
 610.3889    4.7586E-01    0.0000E+00    0.0000E+00
 610.3989    4.7553E-01    0.0000E+00    0.0000E+00
 610.4089    4.7499E-01    0.0000E+00    0.0000E+00
 610.4189    4.7626E-01    0.0000E+00    0.0000E+00
 610.4289    4.7714E-01    0.0000E+00    0.0000E+00
 610.4389    4.7663E-01    0.0000E+00    0.0000E+00
 610.4490    4.7691E-01    0.0000E+00    0.0000E+00
 610.4590    4.7659E-01    0.0000E+00    0.0000E+00
 610.4690    4.7597E-01    0.0000E+00    0.0000E+00
 610.4790    4.7484E-01    0.0000E+00    0.0000E+00
 610.4890    4.7390E-01    0.0000E+00    0.0000E+00
 610.4990    4.7509E-01    0.0000E+00    0.0000E+00
 610.5090    4.7549E-01    0.0000E+00    0.0000E+00
 610.5190    4.7514E-01    0.0000E+00    0.0000E+00
 610.5290    4.7468E-01    0.0000E+00    0.0000E+00
 610.5390    4.7454E-01    0.0000E+00    0.0000E+00
 610.5490    4.7465E-01    0.0000E+00    0.0000E+00
 610.5590    4.7435E-01    0.0000E+00    0.0000E+00
 610.5690    4.7398E-01    0.0000E+00    0.0000E+00
 610.5790    4.7440E-01    0.0000E+00    0.0000E+00
 610.5890    4.7511E-01    0.0000E+00    0.0000E+00
 610.5990    4.7495E-01    0.0000E+00    0.0000E+00
 610.6090    4.7468E-01    0.0000E+00    0.0000E+00
 610.6190    4.7501E-01    0.0000E+00    0.0000E+00
 610.6290    4.7531E-01    0.0000E+00    0.0000E+00
 610.6390    4.7547E-01    0.0000E+00    0.0000E+00
 610.6490    4.7515E-01    0.0000E+00    0.0000E+00
 610.6590    4.7489E-01    0.0000E+00    0.0000E+00
 610.6690    4.7457E-01    0.0000E+00    0.0000E+00
 610.6790    4.7410E-01    0.0000E+00    0.0000E+00
 610.6890    4.7310E-01    0.0000E+00    0.0000E+00
 610.6990    4.7243E-01    0.0000E+00    0.0000E+00
 610.7090    4.7110E-01    0.0000E+00    0.0000E+00
 610.7190    4.7052E-01    0.0000E+00    0.0000E+00
 610.7290    4.7109E-01    0.0000E+00    0.0000E+00
 610.7390    4.7219E-01    0.0000E+00    0.0000E+00
 610.7490    4.7293E-01    0.0000E+00    0.0000E+00
 610.7590    4.7316E-01    0.0000E+00    0.0000E+00
 610.7690    4.7342E-01    0.0000E+00    0.0000E+00
 610.7790    4.7390E-01    0.0000E+00    0.0000E+00
 610.7890    4.7309E-01    0.0000E+00    0.0000E+00
 610.7990    4.7221E-01    0.0000E+00    0.0000E+00
 610.8090    4.7338E-01    0.0000E+00    0.0000E+00
 610.8191    4.7435E-01    0.0000E+00    0.0000E+00
 610.8291    4.7447E-01    0.0000E+00    0.0000E+00
 610.8391    4.7361E-01    0.0000E+00    0.0000E+00
 610.8491    4.7246E-01    0.0000E+00    0.0000E+00
 610.8591    4.7217E-01    0.0000E+00    0.0000E+00
 610.8691    4.7209E-01    0.0000E+00    0.0000E+00
 610.8791    4.7115E-01    0.0000E+00    0.0000E+00
 610.8891    4.7144E-01    0.0000E+00    0.0000E+00
 610.8991    4.7261E-01    0.0000E+00    0.0000E+00
 610.9091    4.7194E-01    0.0000E+00    0.0000E+00
 610.9191    4.7129E-01    0.0000E+00    0.0000E+00
 610.9291    4.7003E-01    0.0000E+00    0.0000E+00
 610.9391    4.6942E-01    0.0000E+00    0.0000E+00
 610.9491    4.6962E-01    0.0000E+00    0.0000E+00
 610.9591    4.6929E-01    0.0000E+00    0.0000E+00
 610.9691    4.7016E-01    0.0000E+00    0.0000E+00
 610.9791    4.7188E-01    0.0000E+00    0.0000E+00
 610.9891    4.7238E-01    0.0000E+00    0.0000E+00
 610.9991    4.7260E-01    0.0000E+00    0.0000E+00
 611.0091    4.7307E-01    0.0000E+00    0.0000E+00
 611.0191    4.7227E-01    0.0000E+00    0.0000E+00
 611.0291    4.7154E-01    0.0000E+00    0.0000E+00
 611.0391    4.7053E-01    0.0000E+00    0.0000E+00
 611.0491    4.6993E-01    0.0000E+00    0.0000E+00
 611.0591    4.7044E-01    0.0000E+00    0.0000E+00
 611.0691    4.7063E-01    0.0000E+00    0.0000E+00
 611.0791    4.6933E-01    0.0000E+00    0.0000E+00
 611.0891    4.6878E-01    0.0000E+00    0.0000E+00
 611.0991    4.6869E-01    0.0000E+00    0.0000E+00
 611.1091    4.6885E-01    0.0000E+00    0.0000E+00
 611.1191    4.6946E-01    0.0000E+00    0.0000E+00
 611.1291    4.7012E-01    0.0000E+00    0.0000E+00
 611.1391    4.7115E-01    0.0000E+00    0.0000E+00
 611.1491    4.7077E-01    0.0000E+00    0.0000E+00
 611.1591    4.6999E-01    0.0000E+00    0.0000E+00
 611.1691    4.6883E-01    0.0000E+00    0.0000E+00
 611.1791    4.6937E-01    0.0000E+00    0.0000E+00
 611.1892    4.6958E-01    0.0000E+00    0.0000E+00
 611.1992    4.7015E-01    0.0000E+00    0.0000E+00
 611.2092    4.7046E-01    0.0000E+00    0.0000E+00
 611.2192    4.7009E-01    0.0000E+00    0.0000E+00
 611.2292    4.6945E-01    0.0000E+00    0.0000E+00
 611.2392    4.6933E-01    0.0000E+00    0.0000E+00
 611.2492    4.6807E-01    0.0000E+00    0.0000E+00
 611.2592    4.6744E-01    0.0000E+00    0.0000E+00
 611.2692    4.6630E-01    0.0000E+00    0.0000E+00
 611.2792    4.6573E-01    0.0000E+00    0.0000E+00
 611.2892    4.6614E-01    0.0000E+00    0.0000E+00
 611.2992    4.6652E-01    0.0000E+00    0.0000E+00
 611.3092    4.6691E-01    0.0000E+00    0.0000E+00
 611.3192    4.6767E-01    0.0000E+00    0.0000E+00
 611.3292    4.6775E-01    0.0000E+00    0.0000E+00
 611.3392    4.6807E-01    0.0000E+00    0.0000E+00
 611.3492    4.6828E-01    0.0000E+00    0.0000E+00
 611.3592    4.6837E-01    0.0000E+00    0.0000E+00
 611.3692    4.6831E-01    0.0000E+00    0.0000E+00
 611.3792    4.6768E-01    0.0000E+00    0.0000E+00
 611.3892    4.6705E-01    0.0000E+00    0.0000E+00
 611.3992    4.6744E-01    0.0000E+00    0.0000E+00
 611.4092    4.6668E-01    0.0000E+00    0.0000E+00
 611.4192    4.6673E-01    0.0000E+00    0.0000E+00
 611.4292    4.6678E-01    0.0000E+00    0.0000E+00
 611.4392    4.6752E-01    0.0000E+00    0.0000E+00
 611.4492    4.6722E-01    0.0000E+00    0.0000E+00
 611.4592    4.6696E-01    0.0000E+00    0.0000E+00
 611.4692    4.6745E-01    0.0000E+00    0.0000E+00
 611.4792    4.6811E-01    0.0000E+00    0.0000E+00
 611.4892    4.6677E-01    0.0000E+00    0.0000E+00
 611.4992    4.6682E-01    0.0000E+00    0.0000E+00
 611.5092    4.6689E-01    0.0000E+00    0.0000E+00
 611.5192    4.6650E-01    0.0000E+00    0.0000E+00
 611.5292    4.6581E-01    0.0000E+00    0.0000E+00
 611.5392    4.6595E-01    0.0000E+00    0.0000E+00
 611.5492    4.6581E-01    0.0000E+00    0.0000E+00
 611.5592    4.6548E-01    0.0000E+00    0.0000E+00
 611.5693    4.6409E-01    0.0000E+00    0.0000E+00
 611.5793    4.6423E-01    0.0000E+00    0.0000E+00
 611.5893    4.6493E-01    0.0000E+00    0.0000E+00
 611.5993    4.6499E-01    0.0000E+00    0.0000E+00
 611.6093    4.6650E-01    0.0000E+00    0.0000E+00
 611.6193    4.6674E-01    0.0000E+00    0.0000E+00
 611.6293    4.6668E-01    0.0000E+00    0.0000E+00
 611.6393    4.6554E-01    0.0000E+00    0.0000E+00
 611.6493    4.6373E-01    0.0000E+00    0.0000E+00
 611.6593    4.6259E-01    0.0000E+00    0.0000E+00
 611.6693    4.6206E-01    0.0000E+00    0.0000E+00
 611.6793    4.6257E-01    0.0000E+00    0.0000E+00
 611.6893    4.6433E-01    0.0000E+00    0.0000E+00
 611.6993    4.6398E-01    0.0000E+00    0.0000E+00
 611.7093    4.6520E-01    0.0000E+00    0.0000E+00
 611.7193    4.6566E-01    0.0000E+00    0.0000E+00
 611.7293    4.6592E-01    0.0000E+00    0.0000E+00
 611.7393    4.6549E-01    0.0000E+00    0.0000E+00
 611.7493    4.6442E-01    0.0000E+00    0.0000E+00
 611.7593    4.6404E-01    0.0000E+00    0.0000E+00
 611.7693    4.6352E-01    0.0000E+00    0.0000E+00
 611.7793    4.6234E-01    0.0000E+00    0.0000E+00
 611.7893    4.6262E-01    0.0000E+00    0.0000E+00
 611.7993    4.6332E-01    0.0000E+00    0.0000E+00
 611.8093    4.6419E-01    0.0000E+00    0.0000E+00
 611.8193    4.6429E-01    0.0000E+00    0.0000E+00
 611.8293    4.6443E-01    0.0000E+00    0.0000E+00
 611.8393    4.6451E-01    0.0000E+00    0.0000E+00
 611.8493    4.6401E-01    0.0000E+00    0.0000E+00
 611.8593    4.6382E-01    0.0000E+00    0.0000E+00
 611.8693    4.6367E-01    0.0000E+00    0.0000E+00
 611.8793    4.6321E-01    0.0000E+00    0.0000E+00
 611.8893    4.6354E-01    0.0000E+00    0.0000E+00
 611.8993    4.6364E-01    0.0000E+00    0.0000E+00
 611.9093    4.6413E-01    0.0000E+00    0.0000E+00
 611.9193    4.6380E-01    0.0000E+00    0.0000E+00
 611.9293    4.6260E-01    0.0000E+00    0.0000E+00
 611.9394    4.6196E-01    0.0000E+00    0.0000E+00
 611.9494    4.6114E-01    0.0000E+00    0.0000E+00
 611.9594    4.6106E-01    0.0000E+00    0.0000E+00
 611.9694    4.6113E-01    0.0000E+00    0.0000E+00
 611.9794    4.6226E-01    0.0000E+00    0.0000E+00
 611.9894    4.6314E-01    0.0000E+00    0.0000E+00
 611.9994    4.6352E-01    0.0000E+00    0.0000E+00
 612.0094    4.6288E-01    0.0000E+00    0.0000E+00
 612.0194    4.6215E-01    0.0000E+00    0.0000E+00
 612.0294    4.6147E-01    0.0000E+00    0.0000E+00
 612.0394    4.6184E-01    0.0000E+00    0.0000E+00
 612.0494    4.6104E-01    0.0000E+00    0.0000E+00
 612.0594    4.6138E-01    0.0000E+00    0.0000E+00
 612.0694    4.6154E-01    0.0000E+00    0.0000E+00
 612.0794    4.6185E-01    0.0000E+00    0.0000E+00
 612.0894    4.6091E-01    0.0000E+00    0.0000E+00
 612.0994    4.6044E-01    0.0000E+00    0.0000E+00
 612.1094    4.6039E-01    0.0000E+00    0.0000E+00
 612.1194    4.6088E-01    0.0000E+00    0.0000E+00
 612.1294    4.6203E-01    0.0000E+00    0.0000E+00
 612.1394    4.6337E-01    0.0000E+00    0.0000E+00
 612.1494    4.6383E-01    0.0000E+00    0.0000E+00
 612.1594    4.6390E-01    0.0000E+00    0.0000E+00
 612.1694    4.6331E-01    0.0000E+00    0.0000E+00
 612.1794    4.6185E-01    0.0000E+00    0.0000E+00
 612.1894    4.6076E-01    0.0000E+00    0.0000E+00
 612.1994    4.5981E-01    0.0000E+00    0.0000E+00
 612.2094    4.6028E-01    0.0000E+00    0.0000E+00
 612.2194    4.6108E-01    0.0000E+00    0.0000E+00
 612.2294    4.6131E-01    0.0000E+00    0.0000E+00
 612.2394    4.6153E-01    0.0000E+00    0.0000E+00
 612.2494    4.6177E-01    0.0000E+00    0.0000E+00
 612.2594    4.6094E-01    0.0000E+00    0.0000E+00
 612.2694    4.6077E-01    0.0000E+00    0.0000E+00
 612.2794    4.6075E-01    0.0000E+00    0.0000E+00
 612.2894    4.6022E-01    0.0000E+00    0.0000E+00
 612.2994    4.6078E-01    0.0000E+00    0.0000E+00
 612.3095    4.6101E-01    0.0000E+00    0.0000E+00
 612.3195    4.6137E-01    0.0000E+00    0.0000E+00
 612.3295    4.6128E-01    0.0000E+00    0.0000E+00
 612.3395    4.6050E-01    0.0000E+00    0.0000E+00
 612.3495    4.5956E-01    0.0000E+00    0.0000E+00
 612.3595    4.5940E-01    0.0000E+00    0.0000E+00
 612.3695    4.5783E-01    0.0000E+00    0.0000E+00
 612.3795    4.5790E-01    0.0000E+00    0.0000E+00
 612.3895    4.5805E-01    0.0000E+00    0.0000E+00
 612.3995    4.5895E-01    0.0000E+00    0.0000E+00
 612.4095    4.5908E-01    0.0000E+00    0.0000E+00
 612.4195    4.5891E-01    0.0000E+00    0.0000E+00
 612.4295    4.5873E-01    0.0000E+00    0.0000E+00
 612.4395    4.5872E-01    0.0000E+00    0.0000E+00
 612.4495    4.5799E-01    0.0000E+00    0.0000E+00
 612.4595    4.5786E-01    0.0000E+00    0.0000E+00
 612.4695    4.5839E-01    0.0000E+00    0.0000E+00
 612.4795    4.5737E-01    0.0000E+00    0.0000E+00
 612.4895    4.5690E-01    0.0000E+00    0.0000E+00
 612.4995    4.5671E-01    0.0000E+00    0.0000E+00
 612.5095    4.5710E-01    0.0000E+00    0.0000E+00
 612.5195    4.5708E-01    0.0000E+00    0.0000E+00
 612.5295    4.5658E-01    0.0000E+00    0.0000E+00
 612.5395    4.5695E-01    0.0000E+00    0.0000E+00
 612.5495    4.5807E-01    0.0000E+00    0.0000E+00
 612.5595    4.5651E-01    0.0000E+00    0.0000E+00
 612.5695    4.5675E-01    0.0000E+00    0.0000E+00
 612.5795    4.5665E-01    0.0000E+00    0.0000E+00
 612.5895    4.5754E-01    0.0000E+00    0.0000E+00
 612.5995    4.5737E-01    0.0000E+00    0.0000E+00
 612.6095    4.5706E-01    0.0000E+00    0.0000E+00
 612.6195    4.5780E-01    0.0000E+00    0.0000E+00
 612.6295    4.5809E-01    0.0000E+00    0.0000E+00
 612.6395    4.5815E-01    0.0000E+00    0.0000E+00
 612.6495    4.5843E-01    0.0000E+00    0.0000E+00
 612.6595    4.5797E-01    0.0000E+00    0.0000E+00
 612.6695    4.5835E-01    0.0000E+00    0.0000E+00
